ID,LABEL,Type,ucumCode,description,expression,isDefinedBy
http://qudt.org/vocab/unit/NUM-PER-GM,Number per gram,Unit,{#}.g-1,,,
http://qudt.org/vocab/unit/NUM-PER-HA,Number per hectare,Unit,{#}.har-1,,,
http://qudt.org/vocab/unit/NUM-PER-HR,Number per individual per hour,Unit,{#}.h-1,,,
http://qudt.org/vocab/unit/NUM-PER-HectoGM,Number per 100 grams,Unit,{#}.hg-1,,,
http://qudt.org/vocab/unit/NUM-PER-KiloM2,Number per square kilometre,Unit,{#}.km-2,,,
http://qudt.org/vocab/unit/NUM-PER-L,Number per litre,Unit,{#}.L-1,,,
http://qudt.org/vocab/unit/NUM-PER-M,Number per metre,Unit,{#}.m-1,,,
http://qudt.org/vocab/unit/NUM-PER-M2,Number per square metre,Unit,{#}.m-2,,,
http://qudt.org/vocab/unit/NUM-PER-M2-DAY,Number per square metre per day,Unit,{#}.m-2.d-1,,,
http://qudt.org/vocab/unit/NUM-PER-M3,Number per cubic metre,Unit,{#}.m-3,,,
http://qudt.org/vocab/unit/NUM-PER-MicroL,Number per microlitre,Unit,{#}.uL-1,,,
http://qudt.org/vocab/unit/NUM-PER-MilliGM,Number per milligram,Unit,{#}.mg-1,,,
http://qudt.org/vocab/unit/NUM-PER-NanoL,Number per nanolitre,Unit,{#}.nL-1,,,
http://qudt.org/vocab/unit/NUM-PER-SEC,Counts per second,Unit,{#}.s-1,,,
http://qudt.org/vocab/unit/NUM-PER-YR,Number per Year,Counting Unit|Derived Unit|Unit,{#}.a-1,,,
http://qudt.org/vocab/unit/Naira,Naira,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Nakfa,Nakfa,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NamibianDollar,Namibian Dollar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NanoA,nanoampere,Unit,nA,,,
http://qudt.org/vocab/unit/NanoBQ-PER-L,Nanobecquerels per litre,Unit,nBq.L-1,,,
http://qudt.org/vocab/unit/NanoC,NanoCoulomb,Derived Unit|Unit,nC,,,
http://qudt.org/vocab/unit/NanoFARAD,Nanofarad,Derived Unit|Unit,nF,,,
http://qudt.org/vocab/unit/NanoFARAD-PER-M,Nanofarad Per Metre,Unit,nF.m-1,,,
http://qudt.org/vocab/unit/NanoGM,Nanograms,Unit,ng,,,
http://qudt.org/vocab/unit/NanoGM-PER-DAY,Nanograms per day,Unit,ng.d-1,,,
http://qudt.org/vocab/unit/NanoGM-PER-KiloGM,Nanogram Per Kilogram,Unit,ng.kg-1|ng/kg,,,
http://qudt.org/vocab/unit/NanoGM-PER-L,Nanograms per litre,Unit,ng.L-1,,,
http://qudt.org/vocab/unit/NanoGM-PER-M3,Nanogram Per Cubic Meter,Unit,ng.m-3,,,
http://qudt.org/vocab/unit/NanoGM-PER-MicroL,Nanograms per microlitre,Unit,ng.uL-1,,,
http://qudt.org/vocab/unit/NanoH,Nanohenry,Unit,nH,,,
http://qudt.org/vocab/unit/NanoH-PER-M,Nanohenry Per Meter,Unit,nH.m-1,,,
http://qudt.org/vocab/unit/NanoM,Nanometer,Unit,nm,,,
http://qudt.org/vocab/unit/NanoMOL-PER-CentiM3-HR,Nanomoles per cubic centimetre per hour,Unit,nmol.cm-3.h-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-KiloGM,Nanomoles per kilogram,Unit,nmol.kg-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-L-DAY,Nanomoles per litre per day,Unit,nmol.L-1.d-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-L-HR,Nanomoles per litre per hour,Unit,nmol.L-1.h-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-M2-DAY,Nanomoles per square metre per day,Unit,nmol.m-2.d-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-MicroGM-HR,Nanomoles per microgram per hour,Unit,nmol.ug-1.h-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-MicroMOL,Nanomoles per micromole,Unit,nmol.umol-1,,,
http://qudt.org/vocab/unit/NanoMOL-PER-MicroMOL-DAY,Nanomoles per micromole per day,Unit,nmol.umol-1.d-1,,,
http://qudt.org/vocab/unit/NanoS-PER-CentiM,Nanosiemens Per Centimeter,Unit,nS.cm-1,,,
http://qudt.org/vocab/unit/NanoS-PER-M,Nanosiemens Per Metre,Unit,nS.m-1,,,
http://qudt.org/vocab/unit/NanoSEC,nanosecond,Derived Unit|Unit,ns,,,
http://qudt.org/vocab/unit/NanoT,Nanotesla,Unit,nT,,,
http://qudt.org/vocab/unit/NanoW,Nanowatt,Unit,nW,,,
http://qudt.org/vocab/unit/NepaleseRupee,Nepalese Rupee,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NetherlandsAntillianGuilder,Netherlands Antillian Guilder,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NewIsraeliShekel,New Israeli Shekel,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NewTaiwanDollar,New Taiwan Dollar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NewTurkishLira,New Turkish Lira,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NewZealandDollar,New Zealand Dollar,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Ngultrum,Ngultrum,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NorthKoreanWon,North Korean Won,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NorwegianKrone,Norwegian Krone,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/NuevoSol,Nuevo Sol,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/OCT,Oct,Dimensionless Unit|Logarithmic Unit|Unit,,,,
http://qudt.org/vocab/unit/OERSTED,Oersted,Unit,Oe,,,
http://qudt.org/vocab/unit/OERSTED-CentiM,Oersted Centimeter,Derived Unit|Unit,Oe.cm,,,
http://qudt.org/vocab/unit/OHM,Ohm,Derived Unit|Unit,Ohm,,,
http://qudt.org/vocab/unit/OHM-M,Ohm Meter,Unit,Ohm.m,,,
http://qudt.org/vocab/unit/OHM-M2-PER-M,Ohm Square Meter per Meter,Unit,Ohm2.m.m-1,,,
http://qudt.org/vocab/unit/OHM_Ab,Abohm,Unit,nOhm,,,
http://qudt.org/vocab/unit/OHM_Stat,Statohm,Unit,,,,
http://qudt.org/vocab/unit/OZ,Ounce Mass,Unit,[oz_av],,,
http://qudt.org/vocab/unit/OZ-FT,Ounce (avoirdupois) Foot,Unit,[oz_av].[ft_i],,,
http://qudt.org/vocab/unit/OZ-IN,Ounce (avoirdupois) Inch,Unit,[oz_av].[in_i],,,
http://qudt.org/vocab/unit/OZ-PER-DAY,Ounce (avoirdupois) Per Day,Unit,[oz_av].d-1,,,
http://qudt.org/vocab/unit/OZ-PER-GAL_US,Ounce (avoirdupois) Per Gallon (US),Unit,[oz_av].[gal_us]-1,,,
http://qudt.org/vocab/unit/OZ-PER-HR,Ounce (avoirdupois) Per Hour,Unit,[oz_av].h-1,,,
http://qudt.org/vocab/unit/OZ-PER-MIN,Ounce (avoirdupois) Per Minute,Unit,[oz_av].min-1,,,
http://qudt.org/vocab/unit/OZ-PER-SEC,Ounce (avoirdupois) Per Second,Unit,[oz_av].s-1,,,
http://qudt.org/vocab/unit/OZ-PER-YD3,Ounce (avoirdupois) Per Cubic Yard,Unit,[oz_av].[cyd_i]-1,,,
http://qudt.org/vocab/unit/OZ_F,Imperial Ounce Force,Unit,[ozf_av],,,
http://qudt.org/vocab/unit/OZ_F-IN,Imperial Ounce Force Inch,Unit,[ozf_av].[in_i],,,
http://qudt.org/vocab/unit/OZ_PER-FT2,Imperial Mass Ounce per Square Foot,Unit,[oz_av].[sft_i]-1,,,
http://qudt.org/vocab/unit/OZ_PER-GAL,Imperial Mass Ounce per Gallon,Derived Unit|Unit,[oz_av].[gal_br]-1,,,
http://qudt.org/vocab/unit/OZ_PER-GAL_UK,Ounce (avoirdupois) Per Gallon (UK),Unit,[oz_av].[gal_br]-1,,,
http://qudt.org/vocab/unit/OZ_PER-IN3,Imperial Mass Ounce per Cubic Inch,Unit,[oz_av].[cin_i]-1,,,
http://qudt.org/vocab/unit/OZ_PER-YD2,Imperial Mass Ounce per Square Yard,Unit,[oz_av].[syd_i]-1,,,
http://qudt.org/vocab/unit/OZ_TROY,Ounce Troy,Unit,[oz_tr],,,
http://qudt.org/vocab/unit/OZ_VOL_UK,Fluid Ounce (UK),Unit,[foz_br],,,
http://qudt.org/vocab/unit/OZ_VOL_UK-PER-DAY,Ounce (UK Fluid) Per Day,Unit,[foz_br].d-1,,,
http://qudt.org/vocab/unit/OZ_VOL_UK-PER-HR,Ounce (UK Fluid) Per Hour,Unit,[foz_br].h-1,,,
http://qudt.org/vocab/unit/OZ_VOL_UK-PER-MIN,Ounce (UK Fluid) Per Minute,Unit,[foz_br].min-1,,,
http://qudt.org/vocab/unit/OZ_VOL_UK-PER-SEC,Ounce (UK Fluid) Per Second,Unit,[foz_br].s-1,,,
http://qudt.org/vocab/unit/OZ_VOL_US,US Liquid Ounce,Unit,[foz_us],,,
http://qudt.org/vocab/unit/OZ_VOL_US-PER-DAY,Ounce (US Fluid) Per Day,Unit,[foz_us].d-1,,,
http://qudt.org/vocab/unit/OZ_VOL_US-PER-HR,Ounce (US Fluid) Per Hour,Unit,[foz_us].h-1,,,
http://qudt.org/vocab/unit/OZ_VOL_US-PER-MIN,Ounce (US Fluid) Per Minute,Unit,[foz_us].min-1,,,
http://qudt.org/vocab/unit/OZ_VOL_US-PER-SEC,Ounce (US Fluid) Per Second,Unit,[foz_us].s-1,,,
http://qudt.org/vocab/unit/OmaniRial,Rial Omani,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Ouguiya,Ouguiya,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/PA,Pascal,Derived Unit|Unit,Pa,,,
http://qudt.org/vocab/unit/PA-L-PER-SEC,Pascal Litre Per Second,Unit,Pa.L.s-1,,,
http://qudt.org/vocab/unit/PA-M,Pascal metres,Unit,Pa.m,,,
http://qudt.org/vocab/unit/PA-M-PER-SEC,Pascal metres per second,Unit,Pa.m.s-1,,,
http://qudt.org/vocab/unit/PA-M-PER-SEC2,Pascal metres per square second,Unit,Pa.m.s-2,,,
http://qudt.org/vocab/unit/PA-M3-PER-SEC,Pascal Cubic Meter Per Second,Unit,Pa.m3.s-1,,,
http://qudt.org/vocab/unit/PA-PER-BAR,Pascal Per Bar,Unit,Pa.bar-1,,,
http://qudt.org/vocab/unit/PA-PER-HR,Pascal per Hour,Unit,Pa.h-1,,,
http://qudt.org/vocab/unit/PA-PER-K,Pascal per Kelvin,Unit,Pa.K-1,,,
http://qudt.org/vocab/unit/PA-PER-M,Pascal Per Metre,Unit,Pa.m-1|Pa/m,,,
http://qudt.org/vocab/unit/PA-PER-MIN,Pascal per Minute,Unit,Pa.min-1,,,
http://qudt.org/vocab/unit/PA-PER-SEC,Pascal per Second,Unit,Pa.s-1|Pa/s,,,
http://qudt.org/vocab/unit/PA-SEC,Pascal Second,Derived Unit|Unit,Pa.s,,,
http://qudt.org/vocab/unit/PA-SEC-PER-BAR,Pascal Second Per Bar,Unit,Pa.s.bar-1,,,
http://qudt.org/vocab/unit/PA-SEC-PER-M,Pascal Second Per Metre,Derived Unit|Unit,P.s.m-1,,,
http://qudt.org/vocab/unit/PA-SEC-PER-M3,Pascal Second Per Cubic Meter,Derived Unit|Unit,Pa.s.m-3,,,
http://qudt.org/vocab/unit/PA2-PER-SEC2,Square pascal per square second,Unit,Pa2.s-2,,,
http://qudt.org/vocab/unit/PA2-SEC,Square Pascal Second,Derived Unit|Unit,Pa2.s,,,
http://qudt.org/vocab/unit/PAB,Balboa,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/PARSEC,Parsec,Unit,pc,,,
http://qudt.org/vocab/unit/PCA,Pica,Unit,[pca],,,
http://qudt.org/vocab/unit/PDL,Poundal,Unit,[lb_av].[ft_i].s-2,,,
http://qudt.org/vocab/unit/PDL-PER-FT2,Poundal per Square Foot,Unit,[lb_av].[ft_i].s-2.[sft_i]-1,,,
http://qudt.org/vocab/unit/PER-ANGSTROM,Reciprocal ̴ngstr̦m,Unit,Ao-1,,,
http://qudt.org/vocab/unit/PER-BAR,Reciprocal Bar,Unit,bar-1,,,
http://qudt.org/vocab/unit/PER-CentiM,Reciprocal Centimeter,Unit,/cm|cm-1,,,
http://qudt.org/vocab/unit/PER-CentiM3,Reciprocal Cubic Centimetre,Unit,cm-3,,,
http://qudt.org/vocab/unit/PER-DAY,Reciprocal Day,Unit,/d|d-1,,,
http://qudt.org/vocab/unit/PER-FT3,Reciprocal Cubic Foot,Unit,[cft_i]-1,,,
http://qudt.org/vocab/unit/PER-GM,Reciprocal gram,Unit,g-1,,,
http://qudt.org/vocab/unit/PER-GigaEV2,Reciprocal Square Giga Electron Volt Unit,Unit,GeV-2,,,
http://qudt.org/vocab/unit/PER-H,Reciprocal Henry,Unit,H-1,,,
http://qudt.org/vocab/unit/PER-HR,Reciprocal Hour,Derived Unit|Unit,/h|h-1,,,
http://qudt.org/vocab/unit/PER-IN3,Reciprocal Cubic Inch,Unit,[cin_i]-1,,,
http://qudt.org/vocab/unit/PER-J-M3,Reciprocal Joule Cubic Meter,Unit,J-1.m-3,,,
http://qudt.org/vocab/unit/PER-K,Reciprocal Kelvin,Unit,K-1,,,
http://qudt.org/vocab/unit/PER-KiloV-A-HR,Reciprocal Kilovolt Ampere Hour,Unit,K-1.A-1.h-1,,,
http://qudt.org/vocab/unit/PER-L,Reciprocal Litre,Unit,L-1,,,
http://qudt.org/vocab/unit/PER-M,Reciprocal Meter,Unit,/m|m-1,,,
http://qudt.org/vocab/unit/PER-M-K,Reciprocal Meter Kelvin,Unit,m-1.K-1,,,
http://qudt.org/vocab/unit/PER-M-NanoM,Reciprocal metre per nanometre,Unit,m-1.nm-1,,,
http://qudt.org/vocab/unit/PER-M-NanoM-SR,Reciprocal metre per nanometre per steradian,Unit,m-1.nm-1.sr-1,,,
http://qudt.org/vocab/unit/PER-M-SEC,Reciprocal metre per second,Unit,m-1.s-1,,,
http://qudt.org/vocab/unit/PER-M-SR,Reciprocal metre per steradian,Unit,m-1.sr-1,,,
http://qudt.org/vocab/unit/PER-M2,Reciprocal Square Meter,Derived Unit|Unit,/m2|m-2,,,
http://qudt.org/vocab/unit/PER-M2-SEC,Reciprocal square metre per second,Derived Unit|Unit,m-2.s-1,,,
http://qudt.org/vocab/unit/PER-M3,Reciprocal Cubic Meter,Unit,/m3|m-3,,,
http://qudt.org/vocab/unit/PER-M3-SEC,Reciprocal Cubic Meter Second,Derived Unit|Unit,m-3.s-1,,,
http://qudt.org/vocab/unit/PER-MILLE-PER-PSI,Reciprocal Mille Per Psi,Unit,,,,
http://qudt.org/vocab/unit/PER-MIN,Reciprocal Minute,Derived Unit|Unit,/min|min-1,,,
http://qudt.org/vocab/unit/PER-MO,Reciprocal Month,Unit,mo-1,,,
http://qudt.org/vocab/unit/PER-MOL,Reciprocal Mole,Derived Unit|Unit,mol-1,,,
http://qudt.org/vocab/unit/PER-MicroMOL-L,Reciprocal micromole per litre,Unit,umol-1.L-1,,,
http://qudt.org/vocab/unit/PER-MilliM3,Reciprocal Cubic Millimetre,Unit,mm-3,,,
http://qudt.org/vocab/unit/PER-MilliSEC,Reciprocal millisecond,Unit,ms-1,,,
http://qudt.org/vocab/unit/PER-PA,Reciprocal Pascal,Derived Unit|Unit,Pa-1,,,
http://qudt.org/vocab/unit/PER-PA-SEC,Reciprocal Pascal per second,Unit,Pa-1.s-1,,,
http://qudt.org/vocab/unit/PER-PSI,Reciprocal Psi,Unit,[psi]-1,,,
http://qudt.org/vocab/unit/PER-PlanckMass2,Inverse Square Planck Mass,Unit,,,,
http://qudt.org/vocab/unit/PER-SEC,Reciprocal Second,Derived Unit|Unit,/s|s-1,,,
http://qudt.org/vocab/unit/PER-SEC-M2,Reciprocal Second Square Metre,Unit,/(s1.m2)|s-1.m-2,,,
http://qudt.org/vocab/unit/PER-SEC-M2-SR,Reciprocal Second Square Meter Steradian,Unit,/(s.m2.sr)|s-1.m-2.sr-1,,,
http://qudt.org/vocab/unit/PER-SEC-SR,Reciprocal Second Steradian,Unit,/(s.sr)|s-1.sr-1,,,
http://qudt.org/vocab/unit/PER-SEC2,Reciprocal square second,Unit,s-2,,,
http://qudt.org/vocab/unit/PER-SR,Reciprocal steradian,Unit,sr-1,,,
http://qudt.org/vocab/unit/PER-T-M,Reciprocal Tesla Metre,Unit,T-1.m-1,,,
http://qudt.org/vocab/unit/PER-T-SEC,Reciprocal Tesla Second Unit,Unit,T-1.s-1,,,
http://qudt.org/vocab/unit/PER-WB,Reciprocal Weber,Unit,Wb-1,,,
http://qudt.org/vocab/unit/PER-WK,Reciprocal Week,Unit,wk-1,,,
http://qudt.org/vocab/unit/PER-YD3,Reciprocal Cubic Yard,Unit,[cyd_i]-1,,,
http://qudt.org/vocab/unit/PER-YR,Reciprocal Year,Unit,/a|a-1,,,
http://qudt.org/vocab/unit/PERCENT,Percent,Counting Unit|Unit,%,,,
http://qudt.org/vocab/unit/PERCENT-PER-DAY,Percent per day,Unit,%.d-1,,,
http://qudt.org/vocab/unit/PERCENT-PER-HR,Percent per hour,Unit,%.h-1,,,
http://qudt.org/vocab/unit/PERCENT-PER-M,Percent per metre,Unit,%.m-1,,,
http://qudt.org/vocab/unit/PERCENT-PER-WK,Percent per week,Unit,%.wk-1,,,
http://qudt.org/vocab/unit/PERCENT_RH,Percent Relative Humidity,Unit,,,,
http://qudt.org/vocab/unit/PERMEABILITY_EM_REL,Relative Electromagnetic Permeability,Unit,[mu_0],,,
http://qudt.org/vocab/unit/PERMEABILITY_REL,Relative Permeability,Unit,,,,
http://qudt.org/vocab/unit/PERMITTIVITY_REL,Relative Permittivity,Unit,[eps_0],,,
http://qudt.org/vocab/unit/PH,Acidity,Unit,[pH],,,
http://qudt.org/vocab/unit/PINT,Imperial Pint,Unit,[pt_br],,,
http://qudt.org/vocab/unit/PINT_UK,Pint (UK),Unit,[pt_br],,,
http://qudt.org/vocab/unit/PINT_UK-PER-DAY,Pint (UK) Per Day,Unit,[pt_br].d,,,
http://qudt.org/vocab/unit/PINT_UK-PER-HR,Pint (UK) Per Hour,Unit,[pt_br].h-1,,,
http://qudt.org/vocab/unit/PINT_UK-PER-MIN,Pint (UK) Per Minute,Unit,[pt_br].min-1,,,
http://qudt.org/vocab/unit/PINT_UK-PER-SEC,Pint (UK) Per Second,Unit,[pt_br].s-1,,,
http://qudt.org/vocab/unit/PINT_US,US Liquid Pint,Unit,[pt_us],,,
http://qudt.org/vocab/unit/PINT_US-PER-DAY,Pint (US Liquid) Per Day,Unit,[pt_us].d-1,,,
http://qudt.org/vocab/unit/PINT_US-PER-HR,Pint (US Liquid) Per Hour,Unit,[pt_us].h-1,,,
http://qudt.org/vocab/unit/PINT_US-PER-MIN,Pint (US Liquid) Per Minute,Unit,[pt_us].min-1,,,
http://qudt.org/vocab/unit/PINT_US-PER-SEC,Pint (US Liquid) Per Second,Unit,[pt_us].s-1,,,
http://qudt.org/vocab/unit/PINT_US_DRY,US Dry Pint,Unit,[dpt_us],,,
http://qudt.org/vocab/unit/PK_UK,Peck (UK),Unit,[pk_br],,,
http://qudt.org/vocab/unit/PK_UK-PER-DAY,Peck (UK) Per Day,Unit,[pk_br].d-1,,,
http://qudt.org/vocab/unit/PK_UK-PER-HR,Peck (UK) Per Hour,Unit,[pk_br].h-1,,,
http://qudt.org/vocab/unit/PK_UK-PER-MIN,Peck (UK) Per Minute,Unit,[pk_br].min-1,,,
http://qudt.org/vocab/unit/PK_UK-PER-SEC,Peck (UK) Per Second,Unit,[pk_br].s-1,,,
http://qudt.org/vocab/unit/PK_US_DRY,US Peck,Unit,[pk_us],,,
http://qudt.org/vocab/unit/PK_US_DRY-PER-DAY,Peck (US Dry) Per Day,Unit,[pk_us].d-1,,,
http://qudt.org/vocab/unit/PK_US_DRY-PER-HR,Peck (US Dry) Per Hour,Unit,[pk_us].h-1,,,
http://qudt.org/vocab/unit/PK_US_DRY-PER-MIN,Peck (US Dry) Per Minute,Unit,[pk_us].min-1,,,
http://qudt.org/vocab/unit/PK_US_DRY-PER-SEC,Peck (US Dry) Per Second,Unit,[pk_us].s-1,,,
http://qudt.org/vocab/unit/POISE,Poise,Unit,P,,,
http://qudt.org/vocab/unit/POISE-PER-BAR,Poise Per Bar,Unit,P.bar-1,,,
http://qudt.org/vocab/unit/PPB,Parts per billion,Unit,[ppb],,,
http://qudt.org/vocab/unit/PPM,Parts per million,Unit,[ppm],,,
http://qudt.org/vocab/unit/PPTH,Parts per thousand,Unit,[ppth],,,
http://qudt.org/vocab/unit/PPTH-PER-HR,Parts per thousand per hour,Unit,[ppth].h-1,,,
http://qudt.org/vocab/unit/PPTR,Parts per trillion,Unit,[pptr],,,
http://qudt.org/vocab/unit/PPTR_VOL,Parts per trillion by volume,Unit,[pptr]{vol},,,
http://qudt.org/vocab/unit/PSI,PSI,Unit,[psi],,,
http://qudt.org/vocab/unit/PSI-IN3-PER-SEC,Psi Cubic Inch Per Second,Unit,[psi].[cin_i].s-1,,,
http://qudt.org/vocab/unit/PSI-L-PER-SEC,Psi Litre Per Second,Unit,[psi].L.s-1,,,
http://qudt.org/vocab/unit/PSI-M3-PER-SEC,PSI Cubic Metre Per Second,Unit,[psi].m3.s-1,,,
http://qudt.org/vocab/unit/PSI-PER-PSI,Psi Per Psi,Unit,[psi].[psi]-1,,,
http://qudt.org/vocab/unit/PSI-YD3-PER-SEC,Psi Cubic Yard Per Second,Unit,[psi].[cyd_i].s-1,,,
http://qudt.org/vocab/unit/PT,Point,Unit,[pnt],,,
http://qudt.org/vocab/unit/Paanga,Pa'anga,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/PakistanRupee,Pakistan Rupee,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Palladium-OunceTroy,Palladium (one Troy ounce),Currency Unit|Unit,[oz_tr]{Pd},,,
http://qudt.org/vocab/unit/Pataca,Pataca,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/PebiBYTE,PebiByte,Unit,,,,
http://qudt.org/vocab/unit/Pennyweight,Pennyweight,Unit,[pwt_tr],,,
http://qudt.org/vocab/unit/PetaBYTE,PetaByte,Unit,PBy,,,
http://qudt.org/vocab/unit/PetaC,PetaCoulomb,Derived Unit|Unit,PC,,,
http://qudt.org/vocab/unit/PetaJ,Petajoule,Unit,PJ,,,
http://qudt.org/vocab/unit/PhilippinePeso,Philippine Peso,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Phot,Phot,Unit,ph,,,
http://qudt.org/vocab/unit/PicoA,picoampere,Unit,pA,,,
http://qudt.org/vocab/unit/PicoA-PER-MicroMOL-L,Picoamps per micromole per litre,Unit,pA.umol-1.L-1,,,
http://qudt.org/vocab/unit/PicoC,PicoCoulomb,Derived Unit|Unit,pC,,,
http://qudt.org/vocab/unit/PicoFARAD,Picofarad,Derived Unit|Unit,pF,,,
http://qudt.org/vocab/unit/PicoFARAD-PER-M,Picofarad Per Meter,Unit,pF.m-1,,,
http://qudt.org/vocab/unit/PicoGM,Picograms,Unit,pg,,,
http://qudt.org/vocab/unit/PicoGM-PER-GM,Picograms per gram,Unit,pg.g-1,,,
http://qudt.org/vocab/unit/PicoGM-PER-KiloGM,Picograms per kilogram,Unit,pg.kg-1,,,
http://qudt.org/vocab/unit/PicoGM-PER-L,Picofarad Per Meter,Unit,pg.L-1,,,
http://qudt.org/vocab/unit/PicoH,Picohenry,Unit,pH,,,
http://qudt.org/vocab/unit/PicoM,Picometer,Unit,pm,,,
http://qudt.org/vocab/unit/PicoMOL-PER-KiloGM,Picomoles per kilogram,Unit,pmol.kg-1,,,
http://qudt.org/vocab/unit/PicoMOL-PER-L,Picomoles per litre,Unit,pmol.L-1,,,
http://qudt.org/vocab/unit/PicoMOL-PER-L-DAY,Picomoles per litre per day,Unit,pmol.L-1.d-1,,,
http://qudt.org/vocab/unit/PicoMOL-PER-L-HR,Picomoles per litre per hour,Unit,pmol.L-1.h-1,,,
http://qudt.org/vocab/unit/PicoMOL-PER-M-W-SEC,Picomoles per metre per watt per second,Unit,pmol.m-1.W-1.s-1,,,
http://qudt.org/vocab/unit/PicoMOL-PER-M2-DAY,Picomoles per square metre per day,Unit,pmol.m-2.d-1,,,
http://qudt.org/vocab/unit/PicoMOL-PER-M3,Picomoles per cubic metre,Unit,pmol.m-3,,,
http://qudt.org/vocab/unit/PicoMOL-PER-M3-SEC,Picomoles per cubic metre per second,Unit,pmol.m-3.s-1,,,
http://qudt.org/vocab/unit/PicoPA-PER-KiloM,Picopascal Per Kilometre,Unit,pPa.km-1,,,
http://qudt.org/vocab/unit/PicoS-PER-M,Picosiemens Per Metre,Unit,pS.m-1,,,
http://qudt.org/vocab/unit/PicoSEC,Picosecond,Unit,ps,,,
http://qudt.org/vocab/unit/PicoW,Picowatt,Unit,pW,,,
http://qudt.org/vocab/unit/PicoW-PER-CentiM2-L,Picowatts per square centimetre per litre,Unit,pW.cm-2.L-1,,,
http://qudt.org/vocab/unit/PicoW-PER-M2,Picowatt Per Square Meter,Unit,pW.m-2,,,
http://qudt.org/vocab/unit/PlanckArea,Planck Area,Unit,,,,
http://qudt.org/vocab/unit/PlanckCharge,Planck Charge,Unit,,,,
http://qudt.org/vocab/unit/PlanckCurrent,Planck Current,Unit,,,,
http://qudt.org/vocab/unit/PlanckCurrentDensity,Planck Current Density,Unit,,,,
http://qudt.org/vocab/unit/PlanckDensity,Planck Density,Unit,,,,
http://qudt.org/vocab/unit/PlanckEnergy,Planck Energy,Unit,,,,
http://qudt.org/vocab/unit/PlanckForce,Planck Force,Unit,,,,
http://qudt.org/vocab/unit/PlanckFrequency,Planck Frequency,Unit,,,,
http://qudt.org/vocab/unit/PlanckFrequency_Ang,Planck Angular Frequency,Unit,,,,
http://qudt.org/vocab/unit/PlanckImpedance,Planck Impedance,Unit,,,,
http://qudt.org/vocab/unit/PlanckLength,Planck Length,Unit,,,,
http://qudt.org/vocab/unit/PlanckMass,Planck Mass,Unit,,,,
http://qudt.org/vocab/unit/PlanckMomentum,Planck Momentum,Unit,,,,
http://qudt.org/vocab/unit/PlanckPower,Planck Power,Unit,,,,
http://qudt.org/vocab/unit/PlanckPressure,Planck Pressure,Unit,,,,
http://qudt.org/vocab/unit/PlanckTemperature,PlanckTemperature,Unit,,,,
http://qudt.org/vocab/unit/PlanckTime,Planck Time,Unit,,,,
http://qudt.org/vocab/unit/PlanckVolt,Planck Volt,Unit,,,,
http://qudt.org/vocab/unit/PlanckVolume,Planck Volume,Unit,,,,
http://qudt.org/vocab/unit/Platinum-OunceTroy,Platinum (one Troy ounce),Currency Unit|Unit,[oz_tr]{Pt},,,
http://qudt.org/vocab/unit/PoundSterling,Pound Sterling,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/Pula,Pula,Currency Unit|Unit,,,,
http://qudt.org/vocab/unit/QT_UK,Quart (UK),Unit,[qt_br],,,
http://qudt.org/vocab/unit/QT_UK-PER-DAY,Quart (UK Liquid) Per Day,Unit,[qt_br].d-1,,,
http://qudt.org/vocab/unit/QT_UK-PER-HR,Quart (UK Liquid) Per Hour,Unit,[qt_br].h-1,,,
http://qudt.org/vocab/unit/QT_UK-PER-MIN,Quart (UK Liquid) Per Minute,Unit,[qt_br].min-1,,,
http://qudt.org/vocab/unit/QT_UK-PER-SEC,Quart (UK Liquid) Per Second,Unit,[qt_br].h-1.s-1,,,
http://qudt.org/vocab/unit/QT_US,US Liquid Quart,Unit,[qt_us],,,
