ID,LABEL,SubClass Of,Equivalent Class,database_cross_reference
ENVO:01001036,sediment permeated by saline water,'surrounded by' some 'saline water'|sediment,,
ENVO:01001037,slightly saline water,'has quality' some 'increased osmolarity'|obo:envo#has_increased_levels_of some 'sodium chloride'|saline water,,EcoLexicon:saltwater|SWEETRealm:SalineWater|SWEETRealm:SaltWater|https://en.wikipedia.org/wiki/Saline_water
ENVO:01001038,moderately saline water,'has quality' some 'increased osmolarity'|obo:envo#has_increased_levels_of some 'sodium chloride'|saline water,,EcoLexicon:saltwater|SWEETRealm:SalineWater|SWEETRealm:SaltWater|https://en.wikipedia.org/wiki/Saline_water
ENVO:01001039,highly saline water,'has quality' some 'increased osmolarity'|obo:envo#has_increased_levels_of some 'sodium chloride'|saline water,,EcoLexicon:saltwater|SWEETRealm:SalineWater|SWEETRealm:SaltWater|https://en.wikipedia.org/wiki/Saline_water
ENVO:01001040,saline environment,'determined by' some ('environmental material' and (('has quality' some 'increased osmolarity') or (obo:envo#has_increased_levels_of some 'sodium chloride')))|'has quality' some 'increased osmolarity'|environmental system determined by a quality,'environmental system determined by a quality' and ('determined by' some ('environmental material' and (('has quality' some 'increased osmolarity') or (obo:envo#has_increased_levels_of some 'sodium chloride')))),
ENVO:01001041,fungi-associated environment,'determined by' some 'fungal structure','environmental system' and ('determined by' some Fungi),
ENVO:01001042,sterile water environment,'composed primarily of' some 'sterile water'|aquatic environment,'aquatic environment' and ('determined by' some 'sterile water'),
ENVO:01001043,hypersaline water environment,saline water environment,'saline water environment' and ('determined by' some 'hypersaline water'),
ENVO:01001044,soil environment,environmental system,'environmental system' and ('determined by' some soil),
ENVO:01001045,oceanic subsurface zone,'adjacent to' some 'planetary landmass'|overlaps some 'continental crust'|planetary subsurface zone,,
ENVO:01001046,planetary subsurface environment,environmental system,'environmental system' and (overlaps some 'planetary subsurface zone'),
ENVO:01001047,non-saline planetary subsurface environment,planetary subsurface environment,'planetary subsurface environment' and (not ('determined by' some ('environmental material' and ('has quality' some 'increased osmolarity')))),
ENVO:01001048,sediment environment,environmental system,'environmental system' and ('determined by' some sediment),
ENVO:01001049,non-saline sediment environment,sediment environment,'sediment environment' and ('determined by' some 'sediment permeated by freshwater'),
ENVO:01001050,saline sediment environment,sediment environment,'sediment environment' and ('determined by' some 'sediment permeated by saline water'),
ENVO:01001051,environment determined by a biofilm on a non-saline surface,,ecosystem and ('determined by' some ('biofilm material' and ('adjacent to' some ('surface layer' and (not ('has quality' some 'increased osmolarity')))))),
ENVO:01001052,aerosol environment,environmental system,'environmental system' and ('determined by' some aerosol),
ENVO:01001053,saline aerosol environment,aerosol environment,'aerosol environment' and ('determined by' some (aerosol and ('has quality' some 'increased osmolarity'))),
ENVO:01001054,non-saline aerosol environment,aerosol environment,'aerosol environment' and ('determined by' some (aerosol and (not (('has quality' some 'increased osmolarity') or (obo:envo#has_increased_levels_of some 'sodium chloride'))))),
ENVO:01001055,environment associated with an animal part or small animal,,ecosystem and ('determined by' some 'material anatomical entity'),
ENVO:01001056,environment determined by a biofilm on a saline surface,,ecosystem and ('determined by' some ('biofilm material' and ('adjacent to' some ('surface layer' and ('has quality' some 'increased osmolarity'))))),
ENVO:01001057,environment associated with a plant part or small plant,,ecosystem and ('determined by' some ('plant anatomical entity' or ('whole plant' and ('has quality' some 'decreased size')))),
ENVO:01001058,environment associated with a fungal tissue,,ecosystem and ('determined by' some 'fungal structure'),
ENVO:01001059,mock community culture,'has part' some 'microbial community'|cell culture,,
ENVO:01001060,single strain cell culture,cell culture,,
ENVO:01001061,caldera lake,volcanic crater lake,'volcanic crater lake' and ('located in' some caldera),
ENVO:01001062,crater lake,lake,lake and ('located in' some crater),
ENVO:01001063,oxic water,'has quality' some ('increased concentration' and ('inheres in' some 'liquid water') and (towards some (dioxygen and ('has quality' some dissolved))))|liquid water,,
ENVO:01001064,hypoxic water,'has quality' some ('decreased concentration' and ('inheres in' some 'liquid water') and (towards some (dioxygen and ('has quality' some dissolved))))|liquid water,,
ENVO:01001065,meteorite lake,,'impact crater lake' and ('located in' some 'meteor impact crater'),
ENVO:01001066,impact between astronomical bodies,'has participant' min 2 'astronomical body'|impact event,,
ENVO:01001067,meterorite impact,'has participant' some (lithometeor or meteoroid)|impact between astronomical bodies,,
ENVO:01001068,meteoroid,'composed primarily of' some (rock or 'metallic material')|'has quality' some 'decreased size'|astronomical body,,
ENVO:01001069,metallic material,'composed primarily of' some 'metal atom'|'has quality' some ('quality of a solid' or 'quality of a liquid')|'has quality' some opaque|'has role' some 'electron donor'|environmental material,,
ENVO:01001070,impact crater lake,crater lake,lake and ('located in' some 'impact crater'),
ENVO:01001071,impact crater,'formed as result of' some 'impact between astronomical bodies'|crater,,SWEETRealm:ImpactCrater
ENVO:01001072,anoxic lake,lake,lake and ('composed primarily of' some 'anoxic water'),
ENVO:01001073,lake with an anoxic hypolimnion,lake,lake and ('has part' some (hypolimnion and ('composed primarily of' some 'anoxic water'))),
ENVO:01001074,lake with a hypoxic hypolimnion,lake,lake and ('has part' some (hypolimnion and ('composed primarily of' some 'hypoxic water'))),
ENVO:01001075,hypoxic lake,lake,lake and ('composed primarily of' some 'hypoxic water'),
ENVO:01001076,oxic lake,lake,lake and ('composed primarily of' some 'oxic water'),
ENVO:01001077,lake with an oxic hypolimnion,lake,lake and ('has part' some (hypolimnion and ('composed primarily of' some 'oxic water'))),
ENVO:01001078,weather,environmental variability,,
ENVO:01001079,atmospheric weather,'inheres in' some atmosphere|weather,,
ENVO:01001080,space weather,'inheres in' some 'outer space'|weather,,
ENVO:01001081,environmental variability,environmental condition,,
ENVO:01001082,climate,environmental disposition,,
ENVO:01001083,cloud formation process,'causally downstream of or within' some 'nucleation of cloud condensation'|'has output' some cloud|'has participant' some 'water vapour'|'occurs in' some atmosphere|material accumulation process,,
ENVO:01001084,particulate matter formation process,'has output' some 'particulate matter'|material transformation process,,
ENVO:01001085,atmospheric aerosol formation,aerosol formation process,'aerosol formation process' and ('occurs in' some atmosphere),
ENVO:01001086,formation of a solid aerosol in an atmosphere,'occurs in' some atmosphere|atmospheric aerosol formation,'atmospheric aerosol formation' and ('has output' some 'aerosolised solids'),
ENVO:01001087,formation of a liquid aerosol in an atmosphere,'occurs in' some atmosphere|atmospheric aerosol formation,'atmospheric aerosol formation' and ('has output' some 'aerosolised liquids'),
ENVO:01001088,aerosolised liquids,'has quality' some ('quality of a solid' or 'quality of a liquid')|'surrounded by' some air|aerosol,aerosol and ('composed primarily of' some ('environmental material' and ('has quality' some 'quality of a liquid'))),SWEETRealm:Aerosol
ENVO:01001089,aerosolised solids,'has quality' some ('quality of a solid' or 'quality of a liquid')|'surrounded by' some air|aerosol,aerosol and ('composed primarily of' some ('environmental material' and ('has quality' some 'quality of a solid'))),SWEETRealm:Aerosol
ENVO:01001090,formation of a solid aerosol from gaseous material in an atmosphere,formation of a solid aerosol in an atmosphere,'formation of a solid aerosol in an atmosphere' and ('has input' some 'gaseous environmental material') and ('has output' some 'aerosolised solids'),
ENVO:01001091,formation of a liquid aerosol from gaseous material in an atmosphere,formation of a liquid aerosol in an atmosphere,'formation of a liquid aerosol in an atmosphere' and ('has input' some 'gaseous environmental material') and ('has output' some 'aerosolised liquids'),
ENVO:01001092,tectonic lake,('contained in' some depression) and ('formed as result of' some 'tectonic movement')|lake,,
ENVO:01001093,tectonic movement,'has participant' some ('part of' some lithosphere)|material transport process,'material transport process' and ('has participant' some 'tectonic plate'),
ENVO:01001094,convergent tectonic movement,'has part that occurs in' some 'convergent plate boundary'|'has participant' min 2 'tectonic plate'|tectonic movement,,
ENVO:01001095,divergent tectonic movement,'has part that occurs in' some 'divergent plate boundary'|'has participant' min 2 'tectonic plate'|tectonic movement,,
ENVO:01001096,transform tectonic movement,'has part that occurs in' some 'transform plate boundary'|'has participant' min 2 'tectonic plate'|tectonic movement,,
ENVO:01001097,tectonic plate,'has quality' some flattened|'has quality' some platelike|'part of' some lithosphere|overlaps some 'tectonic plate boundary'|solid astronomical body part,,
ENVO:01001098,tectonic plate boundary,'formed as result of' some 'tectonic movement'|'has quality' some linear|environmental zone|overlaps min 2 'tectonic plate',,
ENVO:01001099,divergent plate boundary,'contains process' some 'divergent tectonic movement'|tectonic plate boundary,,
ENVO:01001100,convergent plate boundary,'contains process' some 'tectonic plate subduction'|tectonic plate boundary,,
ENVO:01001101,transform plate boundary,'contains process' some 'transform tectonic movement'|tectonic plate boundary,,
ENVO:01001102,tectonic plate subduction,'has participant' some ('part of' some 'planetary mantle')|convergent tectonic movement,,
ENVO:01001103,detritus,'has quality' some granular|organic material,,
ENVO:01001104,rift zone,'contains process' some 'divergent tectonic movement'|compound astronomical body part,,
ENVO:01001105,aeolian lake,'formed as result of' some 'aeolian transport process'|lake,,
ENVO:01001106,landslide lake,'adjacent to' some landslide|'formed as result of' some 'landslide process'|lake,,
ENVO:01001107,rockslide lake,'adjacent to' some rockfall|'formed as result of' some 'rockslide process'|landslide lake,,
ENVO:01001108,rockslide process,'has participant' some ('solid environmental material' and ('composed primarily of' some rock))|landslide process,,
ENVO:01001109,Karman vortex street,aeroform or ('composed primarily of' some hydroform)|fluid astronomical body part,,
ENVO:01001110,ecosystem,environmental system,'environmental system' and (('has part' some 'cellular organisms') or ('has part' some 'collection of organisms') or ('determined by' some 'cellular organisms') or ('determined by' some 'collection of organisms') or ('determined by' some 'plant anatomical entity') or ('determined by' some 'anatomical entity')),
ENVO:01001111,fossil worm burrow,'formed as result of' some 'fossilization of organic material'|channel,,
ENVO:01001112,fossilization of organic material,'has input' some 'organic material'|'has output' some 'mineral material'|environmental system process,,
ENVO:01001113,forage material,'composed primarily of' some 'plant matter'|agricultural environmental material,,
ENVO:01001114,feed storage space,agricultural ecosystem,,
ENVO:01001115,manure storage space,agricultural ecosystem,,
ENVO:01001116,bovine dairy liquid manure,animal manure,,
ENVO:01001117,poultry manure,animal manure,,
ENVO:01001118,heat-treated animal manure,animal manure,,
ENVO:01001119,composted animal manure,animal manure,,
ENVO:01001120,animal manure product,'composed primarily of' some 'animal manure'|manufactured product,,
ENVO:01001121,plant matter,'composed primarily of' some 'plant anatomical entity'|'has quality' some 'quality of a solid'|organic material,,
ENVO:01001122,gas planet,'composed primarily of' some 'astrogeological gas'|planet,planet and ('composed primarily of' some (('hydrogen molecular entity' or 'helium molecular entity') and ('has quality' some 'quality of a gas'))),
ENVO:01001123,dwarf gas planet,gas planet,,
ENVO:01001124,giant gas planet,gas planet,,
ENVO:01001125,ice,'has quality' some ('quality of a solid' or frozen)|environmental material,,
ENVO:01001126,astrogeological ice,volatile astrogeological material,,
ENVO:01001127,ice giant,planet,planet and ('composed primarily of' some 'astrogeological ice'),
ENVO:01001128,mini-Neptune,gas planet,,
ENVO:01001129,super-Jupiter,astronomical body,,
ENVO:01001130,gravitational motion,environmental system process,,
ENVO:01001131,hot Jupiter,giant gas planet,,
ENVO:01001132,hot Neptune,gas planet,,
ENVO:01001133,mega-Earth,terrestrial planet,,
ENVO:01001134,super-Earth,terrestrial planet,,
ENVO:01001135,desert planet,terrestrial planet,'terrestrial planet' and ('has part' some ('planetary surface' and ('composed primarily of' some (desert and ('has quality' some 'increased temperature'))))),
ENVO:01001136,ocean planet,planet,planet and ('has part' some ('planetary surface' and ('composed primarily of' some 'liquid water'))),
